"CountryRegionName","Education","Occupation","Gender","MaritalStatus","HomeOwnerFlag","NumberCarsOwned","NumberChildrenAtHome","TotalChildren","YearlyIncome","Age"
"United States","Partial College","Clerical","M","M","0",2,0,0,87681,26
"United States","Partial College","Skilled Manual","M","S","0",0,0,0,53489,26
"United States","Partial College","Management","M","S","0",1,0,0,106744,26
"Australia","High School","Skilled Manual","M","M","1",1,1,2,61171,60
"Australia","Partial College","Skilled Manual","M","S","1",1,0,1,55136,58
"Australia","Partial College","Clerical","F","S","1",1,1,1,78842,58
"Australia","High School","Manual","F","M","1",1,2,2,34255,57
"Australia","Partial College","Management","M","M","1",3,1,2,105199,57
"Australia","Partial High School","Skilled Manual","M","M","1",0,0,2,51410,57
"United Kingdom","Graduate Degree","Professional","M","M","1",2,0,0,134699,30
"United Kingdom","Graduate Degree","Professional","F","M","1",2,0,0,131014,39
"France","Graduate Degree","Professional","M","M","1",2,1,2,133063,42
"Germany","Graduate Degree","Professional","M","M","1",2,1,2,134111,42
"United Kingdom","Graduate Degree","Management","M","M","1",3,2,2,109178,43
"France","Graduate Degree","Skilled Manual","M","M","1",0,1,2,58694,42
"France","Graduate Degree","Manual","M","S","0",0,0,0,37170,43
"France","Graduate Degree","Clerical","F","M","1",1,1,1,76416,43
"United Kingdom","Graduate Degree","Professional","M","M","1",2,1,1,135181,43
"United Kingdom","Graduate Degree","Management","M","M","1",3,1,2,105326,70
"France","Graduate Degree","Skilled Manual","M","M","1",0,0,2,61068,68
"France","Graduate Degree","Skilled Manual","F","M","1",1,1,2,54617,42
"France","Bachelors","Clerical","F","M","1",3,1,2,77002,46
"United Kingdom","Bachelors","Skilled Manual","F","M","1",1,0,2,59594,46
"Germany","Bachelors","Clerical","M","M","1",2,1,2,83855,49
"France","Partial College","Manual","F","S","1",0,0,1,35573,64
"Germany","Bachelors","Professional","M","S","1",1,1,1,138635,64
"Germany","Partial College","Manual","F","M","1",0,1,2,33326,63
"Germany","Partial College","Management","F","M","1",2,2,2,107444,62
"Germany","Partial College","Manual","F","M","1",1,1,2,31076,62
"Germany","Partial College","Manual","F","M","1",0,2,2,26506,63
"United Kingdom","Bachelors","Clerical","M","M","1",1,0,2,86377,62
"France","Partial College","Management","M","M","1",2,2,2,107250,61
"France","Partial College","Skilled Manual","M","S","1",1,0,1,53095,61
"Australia","Partial College","Manual","F","M","0",0,0,0,31668,24
"United States","Bachelors","Skilled Manual","M","M","0",1,2,2,52931,35
"United States","Bachelors","Skilled Manual","M","M","0",1,1,1,60130,34
"Canada","Bachelors","Management","F","M","1",1,0,2,107898,34
"United States","Graduate Degree","Clerical","M","M","1",1,0,1,80444,34
"United States","Graduate Degree","Clerical","F","M","1",0,1,1,81432,35
"United States","Bachelors","Professional","F","S","1",1,0,0,129577,35
"United States","Bachelors","Management","F","S","0",0,0,0,109507,35
"United States","Bachelors","Professional","F","S","1",2,0,0,137464,35
"United States","Bachelors","Clerical","M","M","1",1,0,1,83326,35
"United States","Bachelors","Manual","F","S","0",1,0,0,29297,35
"United States","Graduate Degree","Professional","F","S","1",3,0,0,138268,35
"United States","Graduate Degree","Professional","M","S","1",0,0,0,130268,35
"Canada","Graduate Degree","Professional","F","M","1",3,0,2,129510,33
"United States","Graduate Degree","Skilled Manual","F","M","0",1,0,2,55770,33
"United States","Graduate Degree","Manual","F","M","0",0,0,2,31958,33
"United States","Graduate Degree","Manual","F","S","0",0,0,0,29122,33
"United States","Graduate Degree","Skilled Manual","F","M","0",1,1,1,56620,34
"United States","Graduate Degree","Management","F","M","1",1,1,2,101808,33
"United States","Graduate Degree","Clerical","M","M","1",3,1,2,86042,33
"United States","Graduate Degree","Clerical","F","M","1",2,0,1,82347,35
"United States","Graduate Degree","Clerical","M","M","1",2,1,1,77095,35
"United States","Graduate Degree","Management","M","S","0",2,0,0,108270,35
"Canada","Graduate Degree","Manual","M","M","0",1,0,2,31371,35
"United States","Bachelors","Clerical","F","S","0",2,0,0,85110,36
"Canada","Bachelors","Clerical","F","S","0",1,0,0,76381,37
"United States","Bachelors","Management","F","S","0",3,0,0,102709,36
"United States","Bachelors","Management","F","S","0",3,0,0,103804,36
"United States","Bachelors","Professional","M","M","1",1,1,1,133352,36
"Canada","Bachelors","Skilled Manual","F","S","0",2,0,0,52748,36
"United States","High School","Skilled Manual","M","M","1",1,0,2,53052,37
"United States","High School","Skilled Manual","F","S","0",0,0,0,58036,37
"United States","Bachelors","Professional","F","M","1",2,0,2,132710,37
"Canada","Graduate Degree","Management","F","M","1",1,0,1,112223,35
"United States","Graduate Degree","Clerical","M","M","1",1,0,1,79390,34
"United States","Graduate Degree","Clerical","M","M","1",1,1,2,86023,35
"United States","Graduate Degree","Professional","M","M","1",3,0,1,129836,34
"United States","Bachelors","Management","M","S","1",3,0,0,107876,37
"United States","Bachelors","Skilled Manual","F","S","0",1,0,0,56749,37
"United States","Bachelors","Management","M","S","1",1,0,0,106556,37
"United States","Bachelors","Management","F","S","1",2,0,0,104589,38
"United States","Graduate Degree","Clerical","M","S","0",1,0,0,86257,38
"Canada","Graduate Degree","Skilled Manual","F","M","1",2,1,2,56013,38
"United States","Graduate Degree","Management","F","M","1",2,0,0,105711,38
"United States","Graduate Degree","Management","M","M","1",2,0,2,112525,39
"United States","Graduate Degree","Clerical","M","M","1",0,1,2,78048,38
"Canada","Graduate Degree","Management","F","M","1",3,0,0,108665,36
"United States","Graduate Degree","Clerical","M","M","1",3,1,1,81868,35
"United States","Graduate Degree","Clerical","F","S","0",2,0,0,86962,35
"United States","Graduate Degree","Skilled Manual","F","S","0",1,0,0,59312,35
"United States","Graduate Degree","Skilled Manual","M","M","0",0,0,1,56587,35
"United States","Graduate Degree","Professional","M","M","1",2,2,2,136338,35
"United States","Graduate Degree","Clerical","M","S","0",3,0,0,79262,36
"United States","Graduate Degree","Clerical","M","M","1",1,0,2,79680,35
"United States","Partial High School","Skilled Manual","F","M","1",1,0,3,54252,83
"United States","Bachelors","Management","F","S","1",2,0,0,106610,39
"United States","Bachelors","Professional","F","S","1",2,0,0,132557,39
"United States","Graduate Degree","Management","M","M","1",3,1,2,112400,39
"United States","Bachelors","Clerical","M","S","0",1,0,0,84548,41
"United States","Bachelors","Management","M","M","1",2,0,0,108565,40
"United States","Bachelors","Management","F","S","1",0,0,0,108098,41
"Canada","Bachelors","Clerical","F","S","0",2,0,0,77711,40
"United States","Bachelors","Skilled Manual","F","S","0",2,0,0,54810,40
"United States","Bachelors","Clerical","M","M","1",1,1,2,87877,41
"United States","Bachelors","Manual","M","M","0",1,0,2,26522,41
"Canada","Bachelors","Management","F","S","1",1,0,0,103439,41
"United States","Bachelors","Professional","M","M","1",2,0,2,135851,41
"United States","Bachelors","Clerical","M","S","0",1,0,0,82738,42
"United States","Bachelors","Skilled Manual","F","S","0",0,0,0,61667,36
"United States","Bachelors","Skilled Manual","M","S","0",1,0,0,56817,41
"United States","Bachelors","Clerical","M","M","1",2,1,2,82159,41
"Canada","Graduate Degree","Professional","F","M","1",2,0,0,127377,41
"United States","Graduate Degree","Clerical","F","M","1",1,1,1,78230,42
"United States","Graduate Degree","Skilled Manual","M","S","0",2,0,0,60090,41
"United States","Bachelors","Clerical","M","S","1",2,0,0,78862,43
"United States","Bachelors","Skilled Manual","M","S","0",1,0,0,57992,42
"United States","Bachelors","Clerical","F","S","1",3,0,0,85734,42
"United States","Bachelors","Clerical","F","S","1",1,0,0,85048,42
"Canada","Bachelors","Clerical","F","S","1",3,0,0,83476,42
"United States","Partial College","Clerical","M","M","1",1,1,2,87878,42
"United States","High School","Skilled Manual","F","M","1",1,0,1,55130,44
"United States","High School","Skilled Manual","M","M","1",2,0,2,51246,43
"United States","Partial College","Skilled Manual","F","M","1",1,1,1,51332,43
"United States","High School","Manual","F","M","1",0,1,2,27869,44
"Canada","Partial College","Manual","M","S","0",0,0,0,36753,37
"United States","Partial College","Management","M","S","1",2,0,0,109455,37
"United States","Partial College","Clerical","F","S","0",1,0,0,78633,37
"United States","Partial College","Clerical","M","S","0",2,0,0,81964,37
"United States","Graduate Degree","Management","M","S","1",0,0,0,107512,37
"United States","Graduate Degree","Professional","F","S","1",0,0,0,133960,37
"United States","Partial College","Manual","F","M","1",1,1,2,33176,44
"Canada","Partial College","Skilled Manual","M","M","1",1,1,1,59915,44
"United States","Partial College","Clerical","M","M","1",1,0,1,78271,44
"United States","Partial College","Skilled Manual","F","M","1",1,1,1,59286,44
"Canada","Bachelors","Clerical","M","M","1",1,1,1,79203,45
"United States","Bachelors","Management","F","M","1",0,0,2,106632,45
"United States","Bachelors","Manual","M","S","0",1,0,0,29937,46
"United States","Bachelors","Skilled Manual","F","S","0",2,0,0,54545,45
"United States","Bachelors","Professional","M","M","1",3,0,2,132447,45
"Canada","Bachelors","Management","M","M","1",1,0,1,110044,45
"United States","Graduate Degree","Clerical","M","S","1",1,0,0,83974,46
"Canada","Graduate Degree","Professional","M","M","1",3,1,2,131076,45
"Canada","Graduate Degree","Skilled Manual","F","M","1",1,0,2,52982,45
"United States","Partial College","Clerical","M","M","1",1,1,1,79912,47
"United States","Partial College","Clerical","F","M","1",0,0,2,83686,46
"United States","Bachelors","Skilled Manual","F","S","0",1,0,0,61514,46
"Canada","Bachelors","Skilled Manual","M","S","0",2,0,0,53033,46
"Canada","Bachelors","Management","F","M","1",0,1,1,109316,46
"United States","Bachelors","Skilled Manual","M","S","0",1,0,0,59905,47
"Australia","Bachelors","Manual","M","M","0",1,0,1,36382,36
"Australia","Graduate Degree","Skilled Manual","F","S","0",1,0,0,54813,34
"Australia","Graduate Degree","Professional","F","M","1",2,0,2,130380,34
"Australia","Graduate Degree","Management","F","M","1",3,0,0,111870,34
"Australia","Bachelors","Manual","F","S","0",1,0,0,26569,37
"Australia","Bachelors","Manual","M","M","0",0,1,2,28088,36
"Australia","Bachelors","Skilled Manual","F","S","0",2,0,0,51660,36
"Australia","Bachelors","Clerical","M","M","1",2,0,2,87435,36
"Australia","Bachelors","Management","F","S","0",0,0,0,104128,36
"Australia","Bachelors","Management","F","M","1",0,0,2,104450,37
"Australia","Bachelors","Management","M","M","1",2,0,0,109692,37
"Australia","Graduate Degree","Professional","M","M","1",2,1,2,133600,35
"Australia","Graduate Degree","Management","F","M","1",0,0,1,105543,35
"Australia","Graduate Degree","Skilled Manual","F","M","0",1,0,1,52029,35
"Australia","Graduate Degree","Professional","M","M","1",2,0,0,136567,35
"Australia","Graduate Degree","Skilled Manual","M","M","0",2,1,2,53947,35
"Australia","Graduate Degree","Clerical","M","S","0",2,0,0,80408,35
"Australia","Bachelors","Management","F","M","1",2,0,0,105598,37
"Australia","Bachelors","Clerical","F","M","1",1,1,2,77436,37
"Australia","Graduate Degree","Clerical","F","S","0",0,0,0,80570,37
"Australia","Bachelors","Clerical","M","M","1",3,2,2,78682,39
"Australia","Bachelors","Management","M","S","1",2,0,0,106324,39
"Australia","Bachelors","Skilled Manual","M","M","1",1,1,1,52684,39
"Australia","Bachelors","Skilled Manual","F","S","0",1,0,0,56300,39
"Australia","Bachelors","Professional","M","S","1",1,0,0,130395,39
"Australia","Bachelors","Manual","M","M","0",1,1,2,30556,36
"Australia","Bachelors","Management","F","M","1",2,0,2,104723,36
"Australia","Bachelors","Skilled Manual","M","S","0",1,0,0,59022,37
"Australia","Bachelors","Professional","M","M","1",4,1,2,137873,40
"Australia","Bachelors","Skilled Manual","M","M","1",0,1,1,59193,40
"Australia","Bachelors","Manual","M","M","0",1,1,1,27398,40
"Australia","Bachelors","Clerical","M","M","1",2,1,1,87196,40
"Australia","Bachelors","Skilled Manual","M","S","0",0,0,0,59809,40
"Germany","Partial College","Skilled Manual","F","S","0",1,0,0,55733,31
"France","Partial High School","Skilled Manual","M","S","0",1,0,0,53178,25
"United Kingdom","Partial College","Management","F","S","0",0,0,0,109725,24
"France","High School","Skilled Manual","F","S","0",1,0,0,58607,26
"United Kingdom","High School","Clerical","M","S","0",2,0,0,82318,26
"France","High School","Clerical","F","S","0",0,0,0,82327,26
"United Kingdom","Bachelors","Management","F","M","1",3,0,0,107252,30
"United Kingdom","High School","Clerical","F","S","0",2,0,0,81335,31
"France","High School","Skilled Manual","F","S","0",2,0,0,59335,31
"France","High School","Skilled Manual","F","S","0",1,0,0,60493,31
"Germany","Bachelors","Clerical","M","M","0",1,0,0,81957,31
"United Kingdom","Bachelors","Management","M","M","1",3,0,0,108466,31
"United Kingdom","Graduate Degree","Skilled Manual","F","S","0",0,0,0,57708,31
"United Kingdom","Graduate Degree","Clerical","F","S","0",2,0,0,78251,31
"Germany","High School","Skilled Manual","M","S","0",2,0,0,56702,32
"France","Bachelors","Management","F","M","1",3,0,0,105251,32
"France","Bachelors","Clerical","M","M","1",2,0,2,81407,32
"Germany","Partial College","Management","M","M","1",1,1,1,105131,32
"Germany","Partial College","Manual","M","S","0",1,0,0,28388,32
"Germany","Bachelors","Clerical","F","M","1",1,0,3,85143,88
"Germany","Partial High School","Skilled Manual","F","S","0",0,0,0,61872,33
"United Kingdom","Partial High School","Skilled Manual","F","S","0",1,0,0,58306,33
"United Kingdom","Partial High School","Manual","M","S","0",0,0,0,26021,33
"United Kingdom","Partial High School","Skilled Manual","F","M","0",1,1,2,58748,34
"Germany","Partial High School","Skilled Manual","F","S","0",0,0,0,61885,33
"United Kingdom","High School","Skilled Manual","M","S","0",1,0,0,51742,33
"United Kingdom","High School","Manual","F","S","0",1,0,0,30854,33
"Germany","Partial College","Clerical","M","S","0",0,0,0,87237,34
"France","Partial College","Management","M","S","0",1,0,0,106737,33
"United Kingdom","Bachelors","Management","F","M","1",2,2,2,111407,63
"Australia","Partial College","Management","F","M","0",0,0,0,108185,24
"Australia","Partial College","Clerical","M","S","0",2,0,0,84929,24
"Australia","Partial College","Manual","M","M","0",0,0,0,27851,26
"Australia","High School","Clerical","F","S","0",0,0,0,80675,27
"Australia","High School","Skilled Manual","M","S","0",2,0,0,52576,27
"Australia","High School","Skilled Manual","F","S","0",0,0,0,52517,25
"Australia","Bachelors","Management","M","M","0",2,0,0,102379,25
"Australia","High School","Skilled Manual","F","S","0",2,0,0,61462,26
"Australia","Bachelors","Clerical","F","M","0",1,0,0,81047,26
"Australia","Bachelors","Skilled Manual","M","M","0",0,0,0,51565,26
"Germany","Bachelors","Professional","F","M","1",2,0,2,133776,61
"France","Partial College","Skilled Manual","M","S","0",0,0,0,56251,44
